药品名称,厂家,增加数量,减少数量,期初金额(进价),start_date,end_date
头孢地尼颗粒,西安杨森,0.0,0.0,0.0,2018-01-22,2018-01-28
头孢地尼,津中央药业,0.0,0.0,0.0,2018-01-22,2018-01-28
头孢地秦,鲁抗鲁亚,0.0,0.0,0.0,2018-01-22,2018-01-28
头孢地嗪钠,珠海丽珠,0.0,0.0,0.0,2018-01-22,2018-01-28
头孢克肟,深圳制药厂,0.0,0.0,0.0,2018-01-22,2018-01-28
注射用头孢米诺钠,汕头明治,6000.0,0.0,0.0,2018-01-22,2018-01-28
头孢哌酮钠,大连辉瑞,0.0,0.0,0.0,2018-01-22,2018-01-28
注射用头孢曲松钠,沪罗氏,880.0,-1150.0,109689.6,2018-01-22,2018-01-28
注射用盐酸头孢替安,上海新亚,0.0,0.0,36240.0,2018-01-22,2018-01-28
注射用盐酸头孢替安,上海新亚,4050.0,-450.0,19696.5,2018-01-22,2018-01-28
头孢噻肟钠,河北华民,0.0,0.0,0.0,2018-01-22,2018-01-28
注射用头孢他啶,葛兰素史克,0.0,0.0,0.0,2018-01-22,2018-01-28
头孢他啶,国药国瑞,0.0,0.0,0.0,2018-01-22,2018-01-28
盐酸头孢他美酯,浙江震元,0.0,0.0,0.0,2018-01-22,2018-01-28
盐酸头孢他美酯,哈药总厂,0.0,0.0,0.0,2018-01-22,2018-01-28
头孢特仑新戊酯片,广州南新,0.0,0.0,0.0,2018-01-22,2018-01-28
头孢唑肟,琼通用三洋,0.0,0.0,0.0,2018-01-22,2018-01-28
注射用头孢唑肟钠,西南药业,6400.0,0.0,0.0,2018-01-22,2018-01-28
注射用盐酸头孢吡肟,沪施贵宝,0.0,0.0,0.0,2018-01-22,2018-01-28
头孢泊肟酯,浙江亚太,0.0,0.0,0.0,2018-01-22,2018-01-28
注射用阿莫西林钠克拉维酸钾,华北制药,0.0,0.0,0.0,2018-01-22,2018-01-28
阿莫西林克拉维酸钾,鲁南制药,0.0,0.0,0.0,2018-01-22,2018-01-28
注射用阿莫西林钠克拉维酸钾,联邦,400.0,0.0,0.0,2018-01-22,2018-01-28
阿莫西林克拉维酸钾干混悬剂,珠海联邦,0.0,0.0,1882.5,2018-01-22,2018-01-28
阿莫西林舒巴坦钠,湘北威尔曼,0.0,0.0,0.0,2018-01-22,2018-01-28
阿莫西林舒巴坦钠,哈药总厂,0.0,0.0,0.0,2018-01-22,2018-01-28
氨苄西林钠舒巴坦钠,意大利辉瑞,0.0,0.0,0.0,2018-01-22,2018-01-28
美洛西林钠舒巴坦钠,山西仟源,0.0,0.0,0.0,2018-01-22,2018-01-28
美洛西林钠舒巴坦钠,山东瑞阳,0.0,0.0,0.0,2018-01-22,2018-01-28
注射用哌拉西林钠他唑巴坦钠,珠海联邦,1400.0,-1400.0,12240.0,2018-01-22,2018-01-28
注射用哌拉西林钠他唑巴坦钠,珠海联邦,0.0,0.0,0.0,2018-01-22,2018-01-28
注射用哌拉西林钠他唑巴坦钠,惠氏制药,400.0,-400.0,80388.0,2018-01-22,2018-01-28
头孢哌酮舒巴坦,哈药总厂,0.0,0.0,0.0,2018-01-22,2018-01-28
注射用头孢哌酮钠舒巴坦钠,辉瑞,0.0,0.0,0.0,2018-01-22,2018-01-28
注射用头孢噻肟钠舒巴坦钠,湘北威尔曼,0.0,-600.0,70956.0,2018-01-22,2018-01-28
注射用美罗培南,深圳海滨,0.0,0.0,0.0,2018-01-22,2018-01-28
注射用亚胺培南西司他丁钠,杭州默沙东,2700.0,0.0,0.0,2018-01-22,2018-01-28
注射用美罗培南,珠海联邦,4200.0,0.0,0.0,2018-01-22,2018-01-28
阿米卡星滴眼液,川方向药业,0.0,0.0,0.0,2018-01-22,2018-01-28
硫酸阿米卡星注射液,沪信谊金朱,0.0,0.0,0.0,2018-01-22,2018-01-28
硫酸阿米卡星注射液,沪禾丰,0.0,-50.0,876.0,2018-01-22,2018-01-28
硫酸阿米卡星注射液,沪中西,0.0,0.0,0.0,2018-01-22,2018-01-28
硫酸卡那霉素,武汉五景,0.0,0.0,0.0,2018-01-22,2018-01-28
硫酸阿米卡星注射液,齐鲁制药,0.0,0.0,0.0,2018-01-22,2018-01-28
硫酸卡那霉素,南京金陵,0.0,0.0,0.0,2018-01-22,2018-01-28
硫酸庆大霉素,沪第一生化,0.0,0.0,0.0,2018-01-22,2018-01-28
硫酸依替米星注射液,无锡济民可信山禾,1080.0,-1080.0,83376.0,2018-01-22,2018-01-28
硫酸异帕米星,日本旭化成,0.0,0.0,0.0,2018-01-22,2018-01-28
妥布霉素,南京恒生,0.0,0.0,0.0,2018-01-22,2018-01-28
妥布霉素滴眼液,爱尔康,720.0,-150.0,305.8,2018-01-22,2018-01-28
硫酸妥布霉素,沪第一生化,0.0,0.0,0.0,2018-01-22,2018-01-28
妥布霉素地塞米松滴眼液,爱尔康,0.0,-700.0,38925.7,2018-01-22,2018-01-28
大观霉素,山东鲁抗,0.0,0.0,0.0,2018-01-22,2018-01-28
盐酸四环素醋酸可的松眼膏,南京白敬宇,0.0,0.0,172.0,2018-01-22,2018-01-28
盐酸金霉素眼膏,京双吉,0.0,0.0,0.0,2018-01-22,2018-01-28
盐酸多西环素片,开封制药,0.0,0.0,0.0,2018-01-22,2018-01-28
盐酸金霉素眼膏,南京白敬宇,300.0,-50.0,825.0,2018-01-22,2018-01-28
盐酸金霉素眼膏,沪通用药业,0.0,0.0,0.0,2018-01-22,2018-01-28
盐酸米诺环素,海口市制药,0.0,0.0,0.0,2018-01-22,2018-01-28
盐酸米诺环素软膏,Sunstar,0.0,0.0,0.0,2018-01-22,2018-01-28
盐酸米诺环素胶囊,瀚晖制药,0.0,-177.0,8984.52,2018-01-22,2018-01-28
阿奇霉素肠溶胶囊,浙华润众益,2000.0,-20.0,22170.0,2018-01-22,2018-01-28
注射用门冬氨酸阿奇霉素,海南斯达,0.0,0.0,0.0,2018-01-22,2018-01-28
阿奇霉素,沪现代,0.0,0.0,0.0,2018-01-22,2018-01-28
阿奇霉素片,浙华润众益,0.0,0.0,0.0,2018-01-22,2018-01-28
注射用阿奇霉素,东北制药,0.0,-40.0,10421.4,2018-01-22,2018-01-28
阿奇霉素颗粒,辅仁药业,0.0,0.0,0.0,2018-01-22,2018-01-28
阿奇霉素片[希舒美],辉瑞,0.0,-50.0,64756.1,2018-01-22,2018-01-28
阿奇霉素干混悬剂,辉瑞,1800.0,-600.0,5320.0,2018-01-22,2018-01-28
地红霉素,广东万基,0.0,0.0,0.0,2018-01-22,2018-01-28
红霉素软膏,沪通用药业,0.0,0.0,0.0,2018-01-22,2018-01-28
红霉素,沪通用药业,0.0,0.0,0.0,2018-01-22,2018-01-28
乳糖酸红霉素,沪新先锋,0.0,0.0,0.0,2018-01-22,2018-01-28
琥乙红霉素,西安利君,0.0,0.0,0.0,2018-01-22,2018-01-28
琥乙红霉素,西安利君,0.0,0.0,0.0,2018-01-22,2018-01-28
克拉霉素分散片,苏海岸,0.0,0.0,5250.0,2018-01-22,2018-01-28
克拉霉素,杭中美华东,0.0,0.0,0.0,2018-01-22,2018-01-28
克拉霉素缓释片,江苏恒瑞,2400.0,-710.0,5880.0,2018-01-22,2018-01-28
罗红霉素,法国安万特,0.0,0.0,0.0,2018-01-22,2018-01-28
罗红霉素,扬子江药业,0.0,0.0,0.0,2018-01-22,2018-01-28
乙酰吉他霉素,长春海王,0.0,0.0,0.0,2018-01-22,2018-01-28
乙酰麦迪霉素,石家庄欧意,0.0,0.0,0.0,2018-01-22,2018-01-28
注射用替考拉宁,浙江新昌,0.0,0.0,15816.0,2018-01-22,2018-01-28
注射用替考拉宁,赛诺菲,640.0,-240.0,46468.8,2018-01-22,2018-01-28
注射用盐酸去甲万古霉素,华北制药,500.0,-700.0,26980.0,2018-01-22,2018-01-28
注射用盐酸万古霉素,浙江新昌,500.0,-200.0,46836.0,2018-01-22,2018-01-28
注射用盐酸万古霉素,礼来,480.0,-480.0,120211.2,2018-01-22,2018-01-28
复方磺胺甲噁唑片,白云山总厂,0.0,0.0,0.0,2018-01-22,2018-01-28
磺胺甲噁唑-甲氧苄啶,南京白敬宇,0.0,0.0,0.0,2018-01-22,2018-01-28
复方磺胺甲噁唑片,沪新亚闵行,50.0,-50.0,0.0,2018-01-22,2018-01-28
磺胺醋酰钠滴眼液,武汉五景,0.0,0.0,0.0,2018-01-22,2018-01-28
柳氮磺吡啶肠溶片,沪信谊天平,0.0,0.0,0.0,2018-01-22,2018-01-28
柳氮磺吡啶肠溶片,沪信谊天平,480.0,-240.0,2045.0,2018-01-22,2018-01-28
柳氮磺吡啶肠溶片,沪三维制药,0.0,0.0,0.0,2018-01-22,2018-01-28
乳酸环丙沙星,广州南新,0.0,0.0,0.0,2018-01-22,2018-01-28
乳酸环丙沙星氯化钠注射液,广州南新,0.0,0.0,0.0,2018-01-22,2018-01-28
盐酸环丙沙星,浙江新昌,0.0,0.0,0.0,2018-01-22,2018-01-28
盐酸莫西沙星注射液,南京优科,200.0,-400.0,161550.0,2018-01-22,2018-01-28
盐酸莫西沙星片,四川国为,0.0,0.0,0.0,2018-01-22,2018-01-28
甲苯磺酸妥舒沙星,珠海生化厂,0.0,0.0,0.0,2018-01-22,2018-01-28
甲磺酸培氟沙星葡萄糖,琼长安,0.0,0.0,0.0,2018-01-22,2018-01-28
培氟沙星,琼长安国际,0.0,0.0,0.0,2018-01-22,2018-01-28
盐酸洛美沙星滴耳液,武汉五景,0.0,0.0,0.0,2018-01-22,2018-01-28
盐酸洛美沙星滴耳液,黑龙桂,0.0,-400.0,2295.4,2018-01-22,2018-01-28
盐酸洛美沙星滴耳液,黑龙桂,0.0,0.0,0.0,2018-01-22,2018-01-28
盐酸洛美沙星,正大青春宝,0.0,0.0,0.0,2018-01-22,2018-01-28
盐酸洛美沙星眼用凝胶,南京白敬宇,0.0,0.0,0.0,2018-01-22,2018-01-28
盐酸洛美沙星滴耳液,武汉诺安,0.0,0.0,0.0,2018-01-22,2018-01-28
诺氟沙星,浙江新昌,0.0,0.0,0.0,2018-01-22,2018-01-28
盐酸莫西沙星片,拜耳,0.0,-170.0,15978.9,2018-01-22,2018-01-28
盐酸莫西沙星氯化钠注射液,拜耳,0.0,-220.0,55719.4,2018-01-22,2018-01-28
氧氟沙星阴道泡腾片,泰州中天,0.0,0.0,0.0,2018-01-22,2018-01-28
氧氟沙星,日本参天,0.0,0.0,0.0,2018-01-22,2018-01-28
盐酸左氧氟沙星滴耳液,武汉诺安,0.0,0.0,0.0,2018-01-22,2018-01-28
氧氟沙星滴眼液,武汉五景,0.0,0.0,0.0,2018-01-22,2018-01-28
氧氟沙星眼膏,辰欣药业,0.0,0.0,4362.4,2018-01-22,2018-01-28
氧氟沙星眼膏,沪通用,0.0,0.0,0.0,2018-01-22,2018-01-28
氧氟沙星眼膏,沈阳兴齐,0.0,-36.0,6588.96,2018-01-22,2018-01-28
左氧氟沙星,京第一制药,0.0,0.0,0.0,2018-01-22,2018-01-28
盐酸左氧氟沙星注射液,扬子江,0.0,0.0,17840.0,2018-01-22,2018-01-28
左氧氟沙星,浙江新昌,0.0,0.0,0.0,2018-01-22,2018-01-28
左氧氟沙星,浙江新昌,0.0,0.0,0.0,2018-01-22,2018-01-28
盐酸左氧氟沙星滴眼液,博士伦福瑞达,0.0,-400.0,14820.0,2018-01-22,2018-01-28
盐酸左氧氟沙星片,苏恒瑞,900.0,-150.0,2100.0,2018-01-22,2018-01-28
盐酸左氧氟沙星注射液,扬子江,0.0,0.0,0.0,2018-01-22,2018-01-28
奥硝唑,南京海陵,0.0,0.0,0.0,2018-01-22,2018-01-28
奥硝唑,南京圣和,0.0,0.0,0.0,2018-01-22,2018-01-28
奥硝唑,哈尔滨誉衡,0.0,0.0,0.0,2018-01-22,2018-01-28
奥硝唑氯化钠,南京圣和,0.0,0.0,0.0,2018-01-22,2018-01-28
苯酰甲硝唑,津太和制药,0.0,0.0,0.0,2018-01-22,2018-01-28
甲硝维参阴道栓,吉林晶珠,240.0,-240.0,5736.2,2018-01-22,2018-01-28
甲硝唑片,华中药业,0.0,0.0,0.0,2018-01-22,2018-01-28
甲硝唑片,远大医药,0.0,0.0,0.0,2018-01-22,2018-01-28
甲硝唑氯化钠注射液,皖双鹤,0.0,0.0,0.0,2018-01-22,2018-01-28
甲硝唑氯化钠注射液,四川科伦,0.0,0.0,0.0,2018-01-22,2018-01-28
甲硝唑,津天骄制药,0.0,0.0,0.0,2018-01-22,2018-01-28
浓替硝唑含漱液,浙杭康海洋,0.0,0.0,0.0,2018-01-22,2018-01-28
浓替硝唑含漱液,苏晨牌,240.0,-240.0,3173.9,2018-01-22,2018-01-28
吗啉硝唑氯化钠注射液,苏豪森,0.0,0.0,0.0,2018-01-22,2018-01-28
利奈唑胺葡萄糖注射液,苏豪森,0.0,-36.0,14454.0,2018-01-22,2018-01-28
氯霉素,合肥利民,0.0,0.0,0.0,2018-01-22,2018-01-28
氯霉素滴眼液,鲁博士伦福瑞达,0.0,0.0,0.0,2018-01-22,2018-01-28
克林霉素,苏州四药厂,0.0,0.0,0.0,2018-01-22,2018-01-28
盐酸克林霉素胶囊,重庆药友,0.0,0.0,0.0,2018-01-22,2018-01-28
克林霉素,西南合成,0.0,0.0,0.0,2018-01-22,2018-01-28
克林霉素,重庆凯林,0.0,0.0,0.0,2018-01-22,2018-01-28
克林霉素磷酸酯注射液,成都普什,0.0,0.0,19187.5,2018-01-22,2018-01-28
盐酸林可霉素,沪旭东海普,0.0,0.0,0.0,2018-01-22,2018-01-28
硫酸抗敌素,沪新先锋,0.0,0.0,0.0,2018-01-22,2018-01-28
过氧苯甲酰凝胶,法国高德美,264.0,0.0,0.0,2018-01-22,2018-01-28
莫匹罗星软膏,天津史克,400.0,-160.0,4036.0,2018-01-22,2018-01-28
磷霉素氨丁三醇散,湖南华纳,0.0,0.0,0.0,2018-01-22,2018-01-28
注射用磷霉素钠,沈阳一药,0.0,-100.0,5180.0,2018-01-22,2018-01-28
磷霉素,沪新亚药业,0.0,0.0,0.0,2018-01-22,2018-01-28
硝呋太尔阴道片,意大利多帕,0.0,0.0,0.0,2018-01-22,2018-01-28
硝呋太尔制霉素阴道软胶囊,国药川抗,200.0,-200.0,0.0,2018-01-22,2018-01-28
吡嗪酰胺片,沪信谊,0.0,0.0,600.0,2018-01-22,2018-01-28
盐酸阿比多尔片[捐赠],石家庄四药,0.0,0.0,0.0,2018-01-22,2018-01-28
吡嗪酰胺片,苏太仓,0.0,0.0,0.0,2018-01-22,2018-01-28
利福喷丁,无锡山禾,0.0,0.0,0.0,2018-01-22,2018-01-28
利福平胶囊,沪信谊天平,0.0,0.0,0.0,2018-01-22,2018-01-28
利福平胶囊,沪信谊万象,0.0,0.0,1137.5,2018-01-22,2018-01-28
利福平胶囊,杭州民生,0.0,0.0,0.0,2018-01-22,2018-01-28
利福霉素钠注射液,沈阳双鼎,0.0,0.0,0.0,2018-01-22,2018-01-28
注射用硫酸链霉素,华北制药,0.0,0.0,0.0,2018-01-22,2018-01-28
盐酸乙胺丁醇片,杭州民生,0.0,0.0,495.0,2018-01-22,2018-01-28
盐酸乙胺丁醇片,沪信谊总厂,0.0,0.0,0.0,2018-01-22,2018-01-28
异烟肼片,沪信谊总厂,0.0,0.0,0.0,2018-01-22,2018-01-28
异烟肼注射液,遂成药业,0.0,0.0,0.0,2018-01-22,2018-01-28
异烟肼注射液,津金耀氨基,0.0,-50.0,13005.0,2018-01-22,2018-01-28
异烟肼片,粤华南,0.0,0.0,0.0,2018-01-22,2018-01-28
异烟肼片,沈阳红旗,160.0,-48.0,1248.0,2018-01-22,2018-01-28
注射用醋酸卡泊芬净,苏恒瑞,4.0,-4.0,0.0,2018-01-22,2018-01-28
氟康唑胶囊,辉瑞,0.0,-120.0,118521.6,2018-01-22,2018-01-28
氟康唑氯化钠注射液,辉瑞,240.0,-144.0,63019.2,2018-01-22,2018-01-28
氟康唑,常州兰陵,0.0,0.0,0.0,2018-01-22,2018-01-28
氟康唑氯化钠,皖环球药业,0.0,0.0,0.0,2018-01-22,2018-01-28
氟康唑片,四川科伦,0.0,0.0,0.0,2018-01-22,2018-01-28
克霉唑阴道片,拜耳,0.0,0.0,0.0,2018-01-22,2018-01-28
克霉唑乳膏,天津药业,0.0,0.0,0.0,2018-01-22,2018-01-28
联苯苄唑乳膏,拜耳,0.0,0.0,249.8,2018-01-22,2018-01-28
注射用两性霉素B,华北制药,0.0,0.0,0.0,2018-01-22,2018-01-28
两性霉素B,沪新先锋,0.0,0.0,0.0,2018-01-22,2018-01-28
注射用两性霉素B脂质体,沪新亚,160.0,-60.0,45424.8,2018-01-22,2018-01-28
莫匹罗星,津史克必成,0.0,0.0,0.0,2018-01-22,2018-01-28
三维制霉素,武汉人福,0.0,0.0,0.0,2018-01-22,2018-01-28
酮康唑洗剂,南京白敬宇,0.0,0.0,0.0,2018-01-22,2018-01-28
硝酸咪康唑乳膏,杨森,0.0,0.0,3125.0,2018-01-22,2018-01-28
硝酸咪康唑栓,西安杨森,0.0,-100.0,2934.0,2018-01-22,2018-01-28
咪康唑,西安杨森,0.0,0.0,0.0,2018-01-22,2018-01-28
硝酸舍他康唑乳膏,琼海神同洲,0.0,0.0,8600.0,2018-01-22,2018-01-28
盐酸阿莫罗芬搽剂,法国高德美,0.0,0.0,0.0,2018-01-22,2018-01-28
盐酸布替萘芬乳膏,鲁南贝特,0.0,0.0,7056.0,2018-01-22,2018-01-28
盐酸特比萘芬乳膏,津史克,0.0,0.0,0.0,2018-01-22,2018-01-28
盐酸特比萘芬,齐鲁制药,0.0,0.0,0.0,2018-01-22,2018-01-28
盐酸特比萘芬,京诺华,0.0,0.0,0.0,2018-01-22,2018-01-28
伊曲康唑胶囊,西安杨森,800.0,-170.0,19648.0,2018-01-22,2018-01-28
泊沙康唑口服混悬液,先灵葆雅,0.0,0.0,19600.0,2018-01-22,2018-01-28
伊曲康唑口服液,比利时杨森,0.0,0.0,0.0,2018-01-22,2018-01-28
伊曲康唑注射液,比利时杨森,0.0,0.0,0.0,2018-01-22,2018-01-28
制霉素,沪信谊总厂,0.0,0.0,0.0,2018-01-22,2018-01-28
阿昔洛韦片,沪信谊,800.0,-30.0,1680.0,2018-01-22,2018-01-28
注射用阿昔洛韦,湖北午时,800.0,-1000.0,1984.0,2018-01-22,2018-01-28
阿昔洛韦滴眼液,武汉五景,50.0,0.0,0.0,2018-01-22,2018-01-28
更昔洛韦胶囊,湖北科益,800.0,-1200.0,48640.0,2018-01-22,2018-01-28
利巴韦林片,重庆科瑞,0.0,0.0,0.0,2018-01-22,2018-01-28
更昔洛韦,湖北科益,0.0,0.0,0.0,2018-01-22,2018-01-28
注射用更昔洛韦,湖北科益,0.0,-960.0,17472.0,2018-01-22,2018-01-28
利巴韦林注射液,辰欣药业,0.0,0.0,957.0,2018-01-22,2018-01-28
拉米夫定片,葛兰素,0.0,0.0,0.0,2018-01-22,2018-01-28
拉米夫定片,安徽贝克,0.0,0.0,10864.0,2018-01-22,2018-01-28
那他霉素滴眼液,美国,0.0,0.0,1372.18,2018-01-22,2018-01-28
利巴韦林分散片,国药国瑞,0.0,0.0,2173.6,2018-01-22,2018-01-28
注射用单磷酸阿糖腺苷,国药一心,1800.0,-1800.0,10494.0,2018-01-22,2018-01-28
磷酸奥司他韦颗粒,宜昌长江,4000.0,-3800.0,138859.6,2018-01-22,2018-01-28
磷酸奥司他韦胶囊,罗氏,0.0,0.0,0.0,2018-01-22,2018-01-28
利巴韦林注射液,沪禾丰,0.0,0.0,0.0,2018-01-22,2018-01-28
利巴韦林,沪信谊金朱,0.0,0.0,0.0,2018-01-22,2018-01-28
利巴韦林注射液,辰欣药业,0.0,0.0,0.0,2018-01-22,2018-01-28
富马酸替诺福韦二吡呋酯片,葛兰素史克,0.0,0.0,0.0,2018-01-22,2018-01-28
膦甲酸钠氯化钠注射液,苏正大天晴,120.0,-80.0,15400.0,2018-01-22,2018-01-28
阿德福韦酯片,齐鲁制药,0.0,0.0,0.0,2018-01-22,2018-01-28
喷昔洛韦乳膏,沪朝晖,0.0,0.0,1430.0,2018-01-22,2018-01-28
盐酸伐昔洛韦片,丽珠制药,640.0,-50.0,11056.5,2018-01-22,2018-01-28
恩替卡韦片,北京百奥,0.0,0.0,0.0,2018-01-22,2018-01-28
盐酸羟苄唑滴眼液,武汉五景,0.0,0.0,0.0,2018-01-22,2018-01-28
卡泊三醇搽剂,丹麦利奥,0.0,0.0,7082.88,2018-01-22,2018-01-28
酞丁安滴眼液,武汉五景,0.0,0.0,0.0,2018-01-22,2018-01-28
蓝芩口服液,扬子江,3600.0,-2960.0,31022.4,2018-01-22,2018-01-28
盐酸小檗碱片,赤峰蒙欣,0.0,0.0,1770.0,2018-01-22,2018-01-28
大蒜素,沪,0.0,0.0,0.0,2018-01-22,2018-01-28
大蒜素,沪禾丰,0.0,0.0,0.0,2018-01-22,2018-01-28
注射用炎琥宁,重庆药友,0.0,0.0,0.0,2018-01-22,2018-01-28
炎琥宁,重庆药友,0.0,0.0,0.0,2018-01-22,2018-01-28
盐酸小檗碱胶囊,广东环球,0.0,0.0,0.0,2018-01-22,2018-01-28
盐酸小檗碱片,四川升和,0.0,0.0,0.0,2018-01-22,2018-01-28
碱式水杨酸铋,苏苏中,0.0,0.0,0.0,2018-01-22,2018-01-28
注射用青蒿琥酯,"政府补助,桂林南药",0.0,0.0,0.0,2018-01-22,2018-01-28
蒿甲醚注射液,昆明制药,0.0,-5.0,1017.5,2018-01-22,2018-01-28
磷酸氯喹片/磷酸伯氨喹片,"政府补助,沪中西",0.0,0.0,0.0,2018-01-22,2018-01-28
吡喹酮,京紫竹药业,0.0,0.0,0.0,2018-01-22,2018-01-28
吡喹酮,南京制药厂,0.0,0.0,0.0,2018-01-22,2018-01-28
阿苯达唑片,津史克,0.0,0.0,0.0,2018-01-22,2018-01-28
盐酸左旋咪唑片,南京白敬宇,0.0,0.0,0.0,2018-01-22,2018-01-28
盐酸左旋咪唑片,浙江瑞新,0.0,0.0,0.0,2018-01-22,2018-01-28
复方环磷酰胺片,通化茂祥,0.0,0.0,0.0,2018-01-22,2018-01-28
苯丁酸氮芥片,ASPEN公司,0.0,0.0,0.0,2018-01-22,2018-01-28
磷酸雌莫司汀胶囊,辉瑞,10.0,0.0,0.0,2018-01-22,2018-01-28
注射用环磷酰胺,苏恒瑞医药,0.0,0.0,0.0,2018-01-22,2018-01-28
盐酸多柔比星脂质体注射液,石药欧意,0.0,0.0,109472.0,2018-01-22,2018-01-28
注射用环磷酰胺,苏恒瑞,0.0,0.0,0.0,2018-01-22,2018-01-28
环磷酰胺片,通化茂祥,0.0,0.0,5172.0,2018-01-22,2018-01-28
卡莫司汀注射液,津金耀氨基,0.0,0.0,0.0,2018-01-22,2018-01-28
来那度胺胶囊,苏正大天晴,0.0,0.0,0.0,2018-01-22,2018-01-28
注射用甲氨蝶呤,山西普德,0.0,-30.0,6279.6,2018-01-22,2018-01-28
司莫司汀胶囊,浙江瑞新,0.0,0.0,0.0,2018-01-22,2018-01-28
注射用甲氨蝶呤,山西普德,0.0,0.0,0.0,2018-01-22,2018-01-28
注射用盐酸平阳霉素,吉敖东,0.0,0.0,19080.0,2018-01-22,2018-01-28
注射用异环磷酰胺,苏恒瑞医药,200.0,0.0,4700.0,2018-01-22,2018-01-28
卡铂注射液,齐鲁制药,200.0,-200.0,0.0,2018-01-22,2018-01-28
注射用阿糖胞苷,意大利辉瑞,1280.0,-640.0,20846.4,2018-01-22,2018-01-28
注射用阿糖胞苷,意大利辉瑞,1440.0,-360.0,55778.4,2018-01-22,2018-01-28
卡培他滨片,苏正大天晴,0.0,0.0,0.0,2018-01-22,2018-01-28
氟尿嘧啶注射液,沪旭东海普,30.0,-30.0,3720.0,2018-01-22,2018-01-28
氟尿嘧啶注射液,津金耀,0.0,0.0,0.0,2018-01-22,2018-01-28
复方氟尿嘧啶口服溶液,郑州永和,0.0,0.0,0.0,2018-01-22,2018-01-28
注射用氟脲苷,浙江海正,0.0,0.0,0.0,2018-01-22,2018-01-28
注射用甲氨蝶呤,苏恒瑞医药,0.0,0.0,0.0,2018-01-22,2018-01-28
注射用甲氨蝶呤,苏恒瑞医药,0.0,0.0,0.0,2018-01-22,2018-01-28
甲氨蝶呤片,沪信谊总厂,0.0,0.0,0.0,2018-01-22,2018-01-28
卡莫氟片,齐鲁制药,0.0,0.0,0.0,2018-01-22,2018-01-28
替吉奥胶囊,日本大鹏,0.0,0.0,5322.0,2018-01-22,2018-01-28
注射用磷酸氟达拉滨,"自费,广州拜耳",0.0,0.0,0.0,2018-01-22,2018-01-28
羟基脲片,鲁齐鲁兴华,0.0,0.0,4600.0,2018-01-22,2018-01-28
去氧氟尿苷胶囊,江苏恒瑞,0.0,0.0,0.0,2018-01-22,2018-01-28
去氧氟尿苷胶囊,山东万杰,0.0,0.0,0.0,2018-01-22,2018-01-28
卡培他滨片,江苏恒瑞,480.0,-120.0,0.0,2018-01-22,2018-01-28
替加氟片,齐鲁制药,0.0,0.0,1206.0,2018-01-22,2018-01-28
替加氟注射液,黑哈药生物,0.0,0.0,0.0,2018-01-22,2018-01-28
替加氟注射液,齐鲁制药,0.0,0.0,0.0,2018-01-22,2018-01-28
替吉奥胶囊,齐鲁,96.0,0.0,29488.8,2018-01-22,2018-01-28
替吉奥胶囊,齐鲁制药,0.0,-96.0,149148.0,2018-01-22,2018-01-28
注射用盐酸吉西他滨,礼来*,0.0,0.0,0.0,2018-01-22,2018-01-28
注射用盐酸吉西他滨,苏豪森1*,0.0,0.0,0.0,2018-01-22,2018-01-28
氟尿嘧啶植入剂,皖芜湖中人,0.0,-120.0,37356.0,2018-01-22,2018-01-28
丝裂霉素,日协和发酵,0.0,0.0,0.0,2018-01-22,2018-01-28
阿柔比星,扬州奥赛康,0.0,0.0,0.0,2018-01-22,2018-01-28
注射用盐酸阿柔比星,深圳万乐,0.0,0.0,0.0,2018-01-22,2018-01-28
注射用盐酸吡柔比星,深圳万乐,50.0,-50.0,36302.5,2018-01-22,2018-01-28
注射用盐酸表柔比星,瀚晖制药,0.0,0.0,0.0,2018-01-22,2018-01-28
注射用盐酸表柔比星,北京协和,100.0,-100.0,8200.0,2018-01-22,2018-01-28
注射用盐酸表柔比星,无锡辉瑞,0.0,0.0,255767.4,2018-01-22,2018-01-28
注射用盐酸多柔比星,山西普德,200.0,0.0,0.0,2018-01-22,2018-01-28
注射用盐酸多柔比星,辉瑞公司,0.0,0.0,0.0,2018-01-22,2018-01-28
注射用盐酸多柔比星,瀚晖制药,0.0,0.0,0.0,2018-01-22,2018-01-28
盐酸多柔比星脂质体,美国,0.0,0.0,0.0,2018-01-22,2018-01-28
注射用盐酸平阳霉素,哈尔滨博莱,0.0,0.0,0.0,2018-01-22,2018-01-28
注射用盐酸柔红霉素,辉瑞公司,0.0,0.0,0.0,2018-01-22,2018-01-28
盐酸柔红霉素,深圳万乐,0.0,0.0,0.0,2018-01-22,2018-01-28
注射用盐酸柔红霉素,瀚晖制药,0.0,0.0,1400.0,2018-01-22,2018-01-28
注射用盐酸伊达比星,意大利辉瑞,20.0,0.0,320000.0,2018-01-22,2018-01-28
注射用盐酸伊达比星,意大利辉瑞,0.0,0.0,25570.0,2018-01-22,2018-01-28
酒石酸长春瑞滨注射液,苏豪森1*,0.0,0.0,0.0,2018-01-22,2018-01-28
多西他赛注射液,"自费,苏恒瑞医药",0.0,0.0,0.0,2018-01-22,2018-01-28
多西他赛,"自费,齐鲁制药",0.0,0.0,0.0,2018-01-22,2018-01-28
多西他赛注射液,"自费,赛诺菲",0.0,0.0,0.0,2018-01-22,2018-01-28
高三尖杉酯碱注射液,杭州民生,10.0,-20.0,19200.0,2018-01-22,2018-01-28
